assembly_accession	biosample	organism	changed_fields	matched_rules	outcomes
GCA_057609245.1	SAMN50509800	Candidatus Alistipes merdipullorum	Host_Health_State_SD;Host_Health_State_SD_Detail;Host_Health_State_SD_Method;Host_Study_Group_SD;Semantic_Axis_Provenance	SC1-HHS-HEALTHY-CONTROL-HEALTH;SC1-HHS-HEALTHY-CONTROL-STUDY	"[{""condition"":""always"",""detail"":"""",""evidence"":""condition=always"",""field"":""Host_Health_State_SD"",""rule_id"":""SC1-HHS-HEALTHY-CONTROL-HEALTH"",""status"":""applied"",""value"":""healthy""},{""condition"":""always"",""detail"":"""",""evidence"":""condition=always"",""field"":""Host_Study_Group_SD"",""rule_id"":""SC1-HHS-HEALTHY-CONTROL-STUDY"",""status"":""applied"",""value"":""control""}]"
GCA_057609265.1	SAMN50509799	Gallintestinimicrobium propionicum	Host_Health_State_SD;Host_Health_State_SD_Detail;Host_Health_State_SD_Method;Host_Study_Group_SD;Semantic_Axis_Provenance	SC1-HHS-HEALTHY-CONTROL-HEALTH;SC1-HHS-HEALTHY-CONTROL-STUDY	"[{""condition"":""always"",""detail"":"""",""evidence"":""condition=always"",""field"":""Host_Health_State_SD"",""rule_id"":""SC1-HHS-HEALTHY-CONTROL-HEALTH"",""status"":""applied"",""value"":""healthy""},{""condition"":""always"",""detail"":"""",""evidence"":""condition=always"",""field"":""Host_Study_Group_SD"",""rule_id"":""SC1-HHS-HEALTHY-CONTROL-STUDY"",""status"":""applied"",""value"":""control""}]"
GCA_057609285.1	SAMN50509797	Collinsella sp.	Host_Health_State_SD;Host_Health_State_SD_Detail;Host_Health_State_SD_Method;Host_Study_Group_SD;Semantic_Axis_Provenance	SC1-HHS-HEALTHY-CONTROL-HEALTH;SC1-HHS-HEALTHY-CONTROL-STUDY	"[{""condition"":""always"",""detail"":"""",""evidence"":""condition=always"",""field"":""Host_Health_State_SD"",""rule_id"":""SC1-HHS-HEALTHY-CONTROL-HEALTH"",""status"":""applied"",""value"":""healthy""},{""condition"":""always"",""detail"":"""",""evidence"":""condition=always"",""field"":""Host_Study_Group_SD"",""rule_id"":""SC1-HHS-HEALTHY-CONTROL-STUDY"",""status"":""applied"",""value"":""control""}]"
GCA_057609305.1	SAMN50509798	Bilophila wadsworthia	Host_Health_State_SD;Host_Health_State_SD_Detail;Host_Health_State_SD_Method;Host_Study_Group_SD;Semantic_Axis_Provenance	SC1-HHS-HEALTHY-CONTROL-HEALTH;SC1-HHS-HEALTHY-CONTROL-STUDY	"[{""condition"":""always"",""detail"":"""",""evidence"":""condition=always"",""field"":""Host_Health_State_SD"",""rule_id"":""SC1-HHS-HEALTHY-CONTROL-HEALTH"",""status"":""applied"",""value"":""healthy""},{""condition"":""always"",""detail"":"""",""evidence"":""condition=always"",""field"":""Host_Study_Group_SD"",""rule_id"":""SC1-HHS-HEALTHY-CONTROL-STUDY"",""status"":""applied"",""value"":""control""}]"
GCA_057609325.1	SAMN50509796	Candidatus Merdimorpha sp.	Host_Health_State_SD;Host_Health_State_SD_Detail;Host_Health_State_SD_Method;Host_Study_Group_SD;Semantic_Axis_Provenance	SC1-HHS-HEALTHY-CONTROL-HEALTH;SC1-HHS-HEALTHY-CONTROL-STUDY	"[{""condition"":""always"",""detail"":"""",""evidence"":""condition=always"",""field"":""Host_Health_State_SD"",""rule_id"":""SC1-HHS-HEALTHY-CONTROL-HEALTH"",""status"":""applied"",""value"":""healthy""},{""condition"":""always"",""detail"":"""",""evidence"":""condition=always"",""field"":""Host_Study_Group_SD"",""rule_id"":""SC1-HHS-HEALTHY-CONTROL-STUDY"",""status"":""applied"",""value"":""control""}]"
GCA_057609345.1	SAMN50509795	Clostridia bacterium	Host_Health_State_SD;Host_Health_State_SD_Detail;Host_Health_State_SD_Method;Host_Study_Group_SD;Semantic_Axis_Provenance	SC1-HHS-HEALTHY-CONTROL-HEALTH;SC1-HHS-HEALTHY-CONTROL-STUDY	"[{""condition"":""always"",""detail"":"""",""evidence"":""condition=always"",""field"":""Host_Health_State_SD"",""rule_id"":""SC1-HHS-HEALTHY-CONTROL-HEALTH"",""status"":""applied"",""value"":""healthy""},{""condition"":""always"",""detail"":"""",""evidence"":""condition=always"",""field"":""Host_Study_Group_SD"",""rule_id"":""SC1-HHS-HEALTHY-CONTROL-STUDY"",""status"":""applied"",""value"":""control""}]"
GCA_057609365.1	SAMN50509793	[Lactobacillus] rogosae	Host_Health_State_SD;Host_Health_State_SD_Detail;Host_Health_State_SD_Method;Host_Study_Group_SD;Semantic_Axis_Provenance	SC1-HHS-HEALTHY-CONTROL-HEALTH;SC1-HHS-HEALTHY-CONTROL-STUDY	"[{""condition"":""always"",""detail"":"""",""evidence"":""condition=always"",""field"":""Host_Health_State_SD"",""rule_id"":""SC1-HHS-HEALTHY-CONTROL-HEALTH"",""status"":""applied"",""value"":""healthy""},{""condition"":""always"",""detail"":"""",""evidence"":""condition=always"",""field"":""Host_Study_Group_SD"",""rule_id"":""SC1-HHS-HEALTHY-CONTROL-STUDY"",""status"":""applied"",""value"":""control""}]"
GCA_057609385.1	SAMN50509794	Parabacteroides distasonis	Host_Health_State_SD;Host_Health_State_SD_Detail;Host_Health_State_SD_Method;Host_Study_Group_SD;Semantic_Axis_Provenance	SC1-HHS-HEALTHY-CONTROL-HEALTH;SC1-HHS-HEALTHY-CONTROL-STUDY	"[{""condition"":""always"",""detail"":"""",""evidence"":""condition=always"",""field"":""Host_Health_State_SD"",""rule_id"":""SC1-HHS-HEALTHY-CONTROL-HEALTH"",""status"":""applied"",""value"":""healthy""},{""condition"":""always"",""detail"":"""",""evidence"":""condition=always"",""field"":""Host_Study_Group_SD"",""rule_id"":""SC1-HHS-HEALTHY-CONTROL-STUDY"",""status"":""applied"",""value"":""control""}]"
GCA_057609405.1	SAMN50509792	Bifidobacterium catenulatum	Host_Health_State_SD;Host_Health_State_SD_Detail;Host_Health_State_SD_Method;Host_Study_Group_SD;Semantic_Axis_Provenance	SC1-HHS-HEALTHY-CONTROL-HEALTH;SC1-HHS-HEALTHY-CONTROL-STUDY	"[{""condition"":""always"",""detail"":"""",""evidence"":""condition=always"",""field"":""Host_Health_State_SD"",""rule_id"":""SC1-HHS-HEALTHY-CONTROL-HEALTH"",""status"":""applied"",""value"":""healthy""},{""condition"":""always"",""detail"":"""",""evidence"":""condition=always"",""field"":""Host_Study_Group_SD"",""rule_id"":""SC1-HHS-HEALTHY-CONTROL-STUDY"",""status"":""applied"",""value"":""control""}]"
GCA_057609425.1	SAMN50509791	Eubacterium sp.	Host_Health_State_SD;Host_Health_State_SD_Detail;Host_Health_State_SD_Method;Host_Study_Group_SD;Semantic_Axis_Provenance	SC1-HHS-HEALTHY-CONTROL-HEALTH;SC1-HHS-HEALTHY-CONTROL-STUDY	"[{""condition"":""always"",""detail"":"""",""evidence"":""condition=always"",""field"":""Host_Health_State_SD"",""rule_id"":""SC1-HHS-HEALTHY-CONTROL-HEALTH"",""status"":""applied"",""value"":""healthy""},{""condition"":""always"",""detail"":"""",""evidence"":""condition=always"",""field"":""Host_Study_Group_SD"",""rule_id"":""SC1-HHS-HEALTHY-CONTROL-STUDY"",""status"":""applied"",""value"":""control""}]"
GCA_057609445.1	SAMN50509790	Hominimerdicola sp.	Host_Health_State_SD;Host_Health_State_SD_Detail;Host_Health_State_SD_Method;Host_Study_Group_SD;Semantic_Axis_Provenance	SC1-HHS-HEALTHY-CONTROL-HEALTH;SC1-HHS-HEALTHY-CONTROL-STUDY	"[{""condition"":""always"",""detail"":"""",""evidence"":""condition=always"",""field"":""Host_Health_State_SD"",""rule_id"":""SC1-HHS-HEALTHY-CONTROL-HEALTH"",""status"":""applied"",""value"":""healthy""},{""condition"":""always"",""detail"":"""",""evidence"":""condition=always"",""field"":""Host_Study_Group_SD"",""rule_id"":""SC1-HHS-HEALTHY-CONTROL-STUDY"",""status"":""applied"",""value"":""control""}]"
GCA_057609465.1	SAMN50509789	Bacteroides uniformis	Host_Health_State_SD;Host_Health_State_SD_Detail;Host_Health_State_SD_Method;Host_Study_Group_SD;Semantic_Axis_Provenance	SC1-HHS-HEALTHY-CONTROL-HEALTH;SC1-HHS-HEALTHY-CONTROL-STUDY	"[{""condition"":""always"",""detail"":"""",""evidence"":""condition=always"",""field"":""Host_Health_State_SD"",""rule_id"":""SC1-HHS-HEALTHY-CONTROL-HEALTH"",""status"":""applied"",""value"":""healthy""},{""condition"":""always"",""detail"":"""",""evidence"":""condition=always"",""field"":""Host_Study_Group_SD"",""rule_id"":""SC1-HHS-HEALTHY-CONTROL-STUDY"",""status"":""applied"",""value"":""control""}]"
GCA_057609485.1	SAMN50509788	Oscillospiraceae bacterium	Host_Health_State_SD;Host_Health_State_SD_Detail;Host_Health_State_SD_Method;Host_Study_Group_SD;Semantic_Axis_Provenance	SC1-HHS-HEALTHY-CONTROL-HEALTH;SC1-HHS-HEALTHY-CONTROL-STUDY	"[{""condition"":""always"",""detail"":"""",""evidence"":""condition=always"",""field"":""Host_Health_State_SD"",""rule_id"":""SC1-HHS-HEALTHY-CONTROL-HEALTH"",""status"":""applied"",""value"":""healthy""},{""condition"":""always"",""detail"":"""",""evidence"":""condition=always"",""field"":""Host_Study_Group_SD"",""rule_id"":""SC1-HHS-HEALTHY-CONTROL-STUDY"",""status"":""applied"",""value"":""control""}]"
GCA_057609505.1	SAMN50509787	Eubacterium sp.	Host_Health_State_SD;Host_Health_State_SD_Detail;Host_Health_State_SD_Method;Host_Study_Group_SD;Semantic_Axis_Provenance	SC1-HHS-HEALTHY-CONTROL-HEALTH;SC1-HHS-HEALTHY-CONTROL-STUDY	"[{""condition"":""always"",""detail"":"""",""evidence"":""condition=always"",""field"":""Host_Health_State_SD"",""rule_id"":""SC1-HHS-HEALTHY-CONTROL-HEALTH"",""status"":""applied"",""value"":""healthy""},{""condition"":""always"",""detail"":"""",""evidence"":""condition=always"",""field"":""Host_Study_Group_SD"",""rule_id"":""SC1-HHS-HEALTHY-CONTROL-STUDY"",""status"":""applied"",""value"":""control""}]"
GCA_057609525.1	SAMN50509784	Alphaproteobacteria bacterium	Host_Health_State_SD;Host_Health_State_SD_Detail;Host_Health_State_SD_Method;Host_Study_Group_SD;Semantic_Axis_Provenance	SC1-HHS-HEALTHY-CONTROL-HEALTH;SC1-HHS-HEALTHY-CONTROL-STUDY	"[{""condition"":""always"",""detail"":"""",""evidence"":""condition=always"",""field"":""Host_Health_State_SD"",""rule_id"":""SC1-HHS-HEALTHY-CONTROL-HEALTH"",""status"":""applied"",""value"":""healthy""},{""condition"":""always"",""detail"":"""",""evidence"":""condition=always"",""field"":""Host_Study_Group_SD"",""rule_id"":""SC1-HHS-HEALTHY-CONTROL-STUDY"",""status"":""applied"",""value"":""control""}]"
GCA_057609545.1	SAMN50509785	Candidatus Duodenibacillus intestinigallinarum	Host_Health_State_SD;Host_Health_State_SD_Detail;Host_Health_State_SD_Method;Host_Study_Group_SD;Semantic_Axis_Provenance	SC1-HHS-HEALTHY-CONTROL-HEALTH;SC1-HHS-HEALTHY-CONTROL-STUDY	"[{""condition"":""always"",""detail"":"""",""evidence"":""condition=always"",""field"":""Host_Health_State_SD"",""rule_id"":""SC1-HHS-HEALTHY-CONTROL-HEALTH"",""status"":""applied"",""value"":""healthy""},{""condition"":""always"",""detail"":"""",""evidence"":""condition=always"",""field"":""Host_Study_Group_SD"",""rule_id"":""SC1-HHS-HEALTHY-CONTROL-STUDY"",""status"":""applied"",""value"":""control""}]"
GCA_057609565.1	SAMN50509786	Gemmiger qucibialis	Host_Health_State_SD;Host_Health_State_SD_Detail;Host_Health_State_SD_Method;Host_Study_Group_SD;Semantic_Axis_Provenance	SC1-HHS-HEALTHY-CONTROL-HEALTH;SC1-HHS-HEALTHY-CONTROL-STUDY	"[{""condition"":""always"",""detail"":"""",""evidence"":""condition=always"",""field"":""Host_Health_State_SD"",""rule_id"":""SC1-HHS-HEALTHY-CONTROL-HEALTH"",""status"":""applied"",""value"":""healthy""},{""condition"":""always"",""detail"":"""",""evidence"":""condition=always"",""field"":""Host_Study_Group_SD"",""rule_id"":""SC1-HHS-HEALTHY-CONTROL-STUDY"",""status"":""applied"",""value"":""control""}]"
GCA_057609595.1	SAMN50509783	Alistipes inops	Host_Health_State_SD;Host_Health_State_SD_Detail;Host_Health_State_SD_Method;Host_Study_Group_SD;Semantic_Axis_Provenance	SC1-HHS-HEALTHY-CONTROL-HEALTH;SC1-HHS-HEALTHY-CONTROL-STUDY	"[{""condition"":""always"",""detail"":"""",""evidence"":""condition=always"",""field"":""Host_Health_State_SD"",""rule_id"":""SC1-HHS-HEALTHY-CONTROL-HEALTH"",""status"":""applied"",""value"":""healthy""},{""condition"":""always"",""detail"":"""",""evidence"":""condition=always"",""field"":""Host_Study_Group_SD"",""rule_id"":""SC1-HHS-HEALTHY-CONTROL-STUDY"",""status"":""applied"",""value"":""control""}]"
GCA_057609615.1	SAMN50509781	Bacteroidaceae bacterium	Host_Health_State_SD;Host_Health_State_SD_Detail;Host_Health_State_SD_Method;Host_Study_Group_SD;Semantic_Axis_Provenance	SC1-HHS-HEALTHY-CONTROL-HEALTH;SC1-HHS-HEALTHY-CONTROL-STUDY	"[{""condition"":""always"",""detail"":"""",""evidence"":""condition=always"",""field"":""Host_Health_State_SD"",""rule_id"":""SC1-HHS-HEALTHY-CONTROL-HEALTH"",""status"":""applied"",""value"":""healthy""},{""condition"":""always"",""detail"":"""",""evidence"":""condition=always"",""field"":""Host_Study_Group_SD"",""rule_id"":""SC1-HHS-HEALTHY-CONTROL-STUDY"",""status"":""applied"",""value"":""control""}]"
GCA_057609635.1	SAMN50509782	Christensenellales bacterium	Host_Health_State_SD;Host_Health_State_SD_Detail;Host_Health_State_SD_Method;Host_Study_Group_SD;Semantic_Axis_Provenance	SC1-HHS-HEALTHY-CONTROL-HEALTH;SC1-HHS-HEALTHY-CONTROL-STUDY	"[{""condition"":""always"",""detail"":"""",""evidence"":""condition=always"",""field"":""Host_Health_State_SD"",""rule_id"":""SC1-HHS-HEALTHY-CONTROL-HEALTH"",""status"":""applied"",""value"":""healthy""},{""condition"":""always"",""detail"":"""",""evidence"":""condition=always"",""field"":""Host_Study_Group_SD"",""rule_id"":""SC1-HHS-HEALTHY-CONTROL-STUDY"",""status"":""applied"",""value"":""control""}]"
GCA_057609655.1	SAMN50509780	Bacteroides sp.	Host_Health_State_SD;Host_Health_State_SD_Detail;Host_Health_State_SD_Method;Host_Study_Group_SD;Semantic_Axis_Provenance	SC1-HHS-HEALTHY-CONTROL-HEALTH;SC1-HHS-HEALTHY-CONTROL-STUDY	"[{""condition"":""always"",""detail"":"""",""evidence"":""condition=always"",""field"":""Host_Health_State_SD"",""rule_id"":""SC1-HHS-HEALTHY-CONTROL-HEALTH"",""status"":""applied"",""value"":""healthy""},{""condition"":""always"",""detail"":"""",""evidence"":""condition=always"",""field"":""Host_Study_Group_SD"",""rule_id"":""SC1-HHS-HEALTHY-CONTROL-STUDY"",""status"":""applied"",""value"":""control""}]"
GCA_057609675.1	SAMN50509778	Candidatus Merdousia gallistercoris	Host_Health_State_SD;Host_Health_State_SD_Detail;Host_Health_State_SD_Method;Host_Study_Group_SD;Semantic_Axis_Provenance	SC1-HHS-HEALTHY-CONTROL-HEALTH;SC1-HHS-HEALTHY-CONTROL-STUDY	"[{""condition"":""always"",""detail"":"""",""evidence"":""condition=always"",""field"":""Host_Health_State_SD"",""rule_id"":""SC1-HHS-HEALTHY-CONTROL-HEALTH"",""status"":""applied"",""value"":""healthy""},{""condition"":""always"",""detail"":"""",""evidence"":""condition=always"",""field"":""Host_Study_Group_SD"",""rule_id"":""SC1-HHS-HEALTHY-CONTROL-STUDY"",""status"":""applied"",""value"":""control""}]"
GCA_057609695.1	SAMN50509779	Desulfovibrio sp.	Host_Health_State_SD;Host_Health_State_SD_Detail;Host_Health_State_SD_Method;Host_Study_Group_SD;Semantic_Axis_Provenance	SC1-HHS-HEALTHY-CONTROL-HEALTH;SC1-HHS-HEALTHY-CONTROL-STUDY	"[{""condition"":""always"",""detail"":"""",""evidence"":""condition=always"",""field"":""Host_Health_State_SD"",""rule_id"":""SC1-HHS-HEALTHY-CONTROL-HEALTH"",""status"":""applied"",""value"":""healthy""},{""condition"":""always"",""detail"":"""",""evidence"":""condition=always"",""field"":""Host_Study_Group_SD"",""rule_id"":""SC1-HHS-HEALTHY-CONTROL-STUDY"",""status"":""applied"",""value"":""control""}]"
GCA_057609715.1	SAMN50509777	Eubacteriales bacterium	Host_Health_State_SD;Host_Health_State_SD_Detail;Host_Health_State_SD_Method;Host_Study_Group_SD;Semantic_Axis_Provenance	SC1-HHS-HEALTHY-CONTROL-HEALTH;SC1-HHS-HEALTHY-CONTROL-STUDY	"[{""condition"":""always"",""detail"":"""",""evidence"":""condition=always"",""field"":""Host_Health_State_SD"",""rule_id"":""SC1-HHS-HEALTHY-CONTROL-HEALTH"",""status"":""applied"",""value"":""healthy""},{""condition"":""always"",""detail"":"""",""evidence"":""condition=always"",""field"":""Host_Study_Group_SD"",""rule_id"":""SC1-HHS-HEALTHY-CONTROL-STUDY"",""status"":""applied"",""value"":""control""}]"
GCA_057609735.1	SAMN50509776	Oscillospiraceae bacterium	Host_Health_State_SD;Host_Health_State_SD_Detail;Host_Health_State_SD_Method;Host_Study_Group_SD;Semantic_Axis_Provenance	SC1-HHS-HEALTHY-CONTROL-HEALTH;SC1-HHS-HEALTHY-CONTROL-STUDY	"[{""condition"":""always"",""detail"":"""",""evidence"":""condition=always"",""field"":""Host_Health_State_SD"",""rule_id"":""SC1-HHS-HEALTHY-CONTROL-HEALTH"",""status"":""applied"",""value"":""healthy""},{""condition"":""always"",""detail"":"""",""evidence"":""condition=always"",""field"":""Host_Study_Group_SD"",""rule_id"":""SC1-HHS-HEALTHY-CONTROL-STUDY"",""status"":""applied"",""value"":""control""}]"
GCA_057609755.1	SAMN50509775	Oscillospiraceae bacterium	Host_Health_State_SD;Host_Health_State_SD_Detail;Host_Health_State_SD_Method;Host_Study_Group_SD;Semantic_Axis_Provenance	SC1-HHS-HEALTHY-CONTROL-HEALTH;SC1-HHS-HEALTHY-CONTROL-STUDY	"[{""condition"":""always"",""detail"":"""",""evidence"":""condition=always"",""field"":""Host_Health_State_SD"",""rule_id"":""SC1-HHS-HEALTHY-CONTROL-HEALTH"",""status"":""applied"",""value"":""healthy""},{""condition"":""always"",""detail"":"""",""evidence"":""condition=always"",""field"":""Host_Study_Group_SD"",""rule_id"":""SC1-HHS-HEALTHY-CONTROL-STUDY"",""status"":""applied"",""value"":""control""}]"
GCA_057609775.1	SAMN50509773	Parabacteroides merdae	Host_Health_State_SD;Host_Health_State_SD_Detail;Host_Health_State_SD_Method;Host_Study_Group_SD;Semantic_Axis_Provenance	SC1-HHS-HEALTHY-CONTROL-HEALTH;SC1-HHS-HEALTHY-CONTROL-STUDY	"[{""condition"":""always"",""detail"":"""",""evidence"":""condition=always"",""field"":""Host_Health_State_SD"",""rule_id"":""SC1-HHS-HEALTHY-CONTROL-HEALTH"",""status"":""applied"",""value"":""healthy""},{""condition"":""always"",""detail"":"""",""evidence"":""condition=always"",""field"":""Host_Study_Group_SD"",""rule_id"":""SC1-HHS-HEALTHY-CONTROL-STUDY"",""status"":""applied"",""value"":""control""}]"
GCA_057609795.1	SAMN50509772	Phocaeicola barnesiae	Host_Health_State_SD;Host_Health_State_SD_Detail;Host_Health_State_SD_Method;Host_Study_Group_SD;Semantic_Axis_Provenance	SC1-HHS-HEALTHY-CONTROL-HEALTH;SC1-HHS-HEALTHY-CONTROL-STUDY	"[{""condition"":""always"",""detail"":"""",""evidence"":""condition=always"",""field"":""Host_Health_State_SD"",""rule_id"":""SC1-HHS-HEALTHY-CONTROL-HEALTH"",""status"":""applied"",""value"":""healthy""},{""condition"":""always"",""detail"":"""",""evidence"":""condition=always"",""field"":""Host_Study_Group_SD"",""rule_id"":""SC1-HHS-HEALTHY-CONTROL-STUDY"",""status"":""applied"",""value"":""control""}]"
GCA_057609815.1	SAMN50509774	Phocaeicola plebeius	Host_Health_State_SD;Host_Health_State_SD_Detail;Host_Health_State_SD_Method;Host_Study_Group_SD;Semantic_Axis_Provenance	SC1-HHS-HEALTHY-CONTROL-HEALTH;SC1-HHS-HEALTHY-CONTROL-STUDY	"[{""condition"":""always"",""detail"":"""",""evidence"":""condition=always"",""field"":""Host_Health_State_SD"",""rule_id"":""SC1-HHS-HEALTHY-CONTROL-HEALTH"",""status"":""applied"",""value"":""healthy""},{""condition"":""always"",""detail"":"""",""evidence"":""condition=always"",""field"":""Host_Study_Group_SD"",""rule_id"":""SC1-HHS-HEALTHY-CONTROL-STUDY"",""status"":""applied"",""value"":""control""}]"
GCA_057609835.1	SAMN50509770	Candidatus Gastranaerophilaceae bacterium	Host_Health_State_SD;Host_Health_State_SD_Detail;Host_Health_State_SD_Method;Host_Study_Group_SD;Semantic_Axis_Provenance	SC1-HHS-HEALTHY-CONTROL-HEALTH;SC1-HHS-HEALTHY-CONTROL-STUDY	"[{""condition"":""always"",""detail"":"""",""evidence"":""condition=always"",""field"":""Host_Health_State_SD"",""rule_id"":""SC1-HHS-HEALTHY-CONTROL-HEALTH"",""status"":""applied"",""value"":""healthy""},{""condition"":""always"",""detail"":"""",""evidence"":""condition=always"",""field"":""Host_Study_Group_SD"",""rule_id"":""SC1-HHS-HEALTHY-CONTROL-STUDY"",""status"":""applied"",""value"":""control""}]"
GCA_057609855.1	SAMN50509769	Victivallales bacterium	Host_Health_State_SD;Host_Health_State_SD_Detail;Host_Health_State_SD_Method;Host_Study_Group_SD;Semantic_Axis_Provenance	SC1-HHS-HEALTHY-CONTROL-HEALTH;SC1-HHS-HEALTHY-CONTROL-STUDY	"[{""condition"":""always"",""detail"":"""",""evidence"":""condition=always"",""field"":""Host_Health_State_SD"",""rule_id"":""SC1-HHS-HEALTHY-CONTROL-HEALTH"",""status"":""applied"",""value"":""healthy""},{""condition"":""always"",""detail"":"""",""evidence"":""condition=always"",""field"":""Host_Study_Group_SD"",""rule_id"":""SC1-HHS-HEALTHY-CONTROL-STUDY"",""status"":""applied"",""value"":""control""}]"
GCA_057609875.1	SAMN50509771	Alistipes onderdonkii	Host_Health_State_SD;Host_Health_State_SD_Detail;Host_Health_State_SD_Method;Host_Study_Group_SD;Semantic_Axis_Provenance	SC1-HHS-HEALTHY-CONTROL-HEALTH;SC1-HHS-HEALTHY-CONTROL-STUDY	"[{""condition"":""always"",""detail"":"""",""evidence"":""condition=always"",""field"":""Host_Health_State_SD"",""rule_id"":""SC1-HHS-HEALTHY-CONTROL-HEALTH"",""status"":""applied"",""value"":""healthy""},{""condition"":""always"",""detail"":"""",""evidence"":""condition=always"",""field"":""Host_Study_Group_SD"",""rule_id"":""SC1-HHS-HEALTHY-CONTROL-STUDY"",""status"":""applied"",""value"":""control""}]"
